"text","id","created_at","war"
"A stunning view of the Holy Dormition Kyiv-Caves Lavra 🍂🍁⛵️🇺🇦

It is the first monastery on the territory of contemporary Ukraine and a true masterpiece of the world architecture🏛

Since 1990, the Lavra’s architectural ensemble rightfully belongs to the @UNESCO World Heritage. https://t.co/sVi6oyieNN","1458442459600535561","2021-11-10T14:32:33.000Z",FALSE
"1️⃣0️⃣0️⃣ years ago on this day our remarkable gymnast, world’s first 7️⃣-time Olympic champion Viktor Chukarin was born in Khreshchatytske, Donetsk region.

During WWII, he survived 1️⃣7️⃣ Nazi concentration camps.

Today, he remains one of the world's most decorated gymnasts🏆 https://t.co/S0st4PujVm","1458156141192613891","2021-11-09T19:34:49.000Z",FALSE
"This is #BeautifulUkraine🌻

💙Druzhbivsky quarry

📍 Zhytomyr region

📸 ig: emeciii https://t.co/aUFh2Fqg4v","1458007510821085184","2021-11-09T09:44:13.000Z",FALSE
"The Dictation will be broadcast on Public Broadcasting platforms🌎: 

✔️Ukrainian Radio (https://t.co/UdE4kAAxrK)

✔️Culture Radio (https://t.co/jH0A93SQJy)

✔️UΛ: ПЕРШИЙ (https://t.co/6tfJnR3tg2)

✔️Youtube (https://t.co/DtMywmazcD)

✔️Facebook (https://t.co/QOQDcBeUPH)","1457780320405573639","2021-11-08T18:41:27.000Z",FALSE
"🟡🔵To all Ukrainians around the globe and everyone learning the Ukrainian language:

📢 Join the Radio Dictation of National Unity 📖🖋

📚This time, famous Ukrainian author Yurii Andrukhovych reads one of his own!

🗓Broadcasted on November 9th, 10-11 am Kyiv time. More info ⤵️","1457779948488314880","2021-11-08T18:39:58.000Z",FALSE
"Lake Lemuria💗

📍Kherson region, Ukraine

📸: my_flying_shark https://t.co/OWPNnZW7LD","1457638980154007558","2021-11-08T09:19:49.000Z",FALSE
"📸: Ivan Ponomarenko / https://t.co/bmVTkNq2Fm","1457386822494003202","2021-11-07T16:37:50.000Z",FALSE
"In 1928 on this day, a 13-storey skyscraper, the Derzhprom, was inaugurated in Kharkiv. A true engineering marvel of its epoch and a prominent constructivist landmark.

Derzhprom is located in one of Europe’s largest squares, the Freedom Square in Kharkiv city center. https://t.co/2Vrr9qLCM3","1457386514757849088","2021-11-07T16:36:36.000Z",FALSE
"📸: https://t.co/XiFYAeD2Kv","1456732677063720963","2021-11-05T21:18:29.000Z",FALSE
"On this day in 1953 Kyiv’s Paton bridge over the Dnipro river was inaugurated for traffic.

Built between 1941-1953, it is one of the world's first all-welded bridges and the longest one in Kyiv (1,543m). 

Named after its outstanding constructor and welding pioneer Yevhen Paton. https://t.co/3A6gHyz9pO","1456732027563171847","2021-11-05T21:15:54.000Z",FALSE
"☀️🍂🍄

📍Lake Barvinok, Lviv region

📸: Andriy Vasylyshyn https://t.co/qyiWyMYWEF","1456494579537137685","2021-11-05T05:32:22.000Z",FALSE
"1️⃣6️⃣0️⃣ years ago #OTD passenger train 'Yaroslav' arrived to Lviv Railway Station from Vienna.

It was the first train to enter the territory of contemporary Ukraine, thus beginning the history of Ukrainian railways 🛤

Today, 🇺🇦@Ukrzaliznytsia &amp; 🇦🇹@unsereOEBB run the connection. https://t.co/qwVoxixZhT","1456277642315919360","2021-11-04T15:10:20.000Z",FALSE
"https://t.co/KqLGDjZc73 https://t.co/qFxVG6NzbW","1455968301306236929","2021-11-03T18:41:08.000Z",FALSE
"p.s. sorry, @jksheva7, we love u too","1455550996621545476","2021-11-02T15:02:55.000Z",FALSE
"His Football Highness 
Valeriy Lobanovskyi (1939-2002) https://t.co/iOwctlkvYW https://t.co/5FiV9fetAE","1455550934398943236","2021-11-02T15:02:40.000Z",FALSE
"Fresh morning greetings from Carpathians☕️🍁🤎

📍Bystrets village, Ivano-Frankivsk region 

📸: Oleksandr Kotenko https://t.co/M6WMYHkCvs","1455459752360677379","2021-11-02T09:00:20.000Z",FALSE
"Ukrainian WW2 hero Ivan Zaluzhnyi passed away yesterday at the age of 103🕯

He survived Stalin’s genocide, Holodomor, in 1932-1933, fought nazis in WWII, including in the Battle of Stalingrad. His only grandson was killed while defending Ukraine from Russian aggression in 2014. https://t.co/ncZ777JlYk","1455228081359269894","2021-11-01T17:39:46.000Z",FALSE
"📸: Ruslan Voznesenskyi, Maksym Starepravo, Valentyn Vais / https://t.co/bmVTkNq2Fm","1454830922491117568","2021-10-31T15:21:36.000Z",FALSE
"Black Sea 🌊

📍Odesa, Ukraine https://t.co/td34A6KRbb","1454818697110040584","2021-10-31T14:33:01.000Z",FALSE
"https://t.co/UJ2CSuzA8u https://t.co/u7F8GhUXti","1454117248977805316","2021-10-29T16:05:43.000Z",FALSE
"your first six emojis...
...describe your life right now

🇺🇦🇪🇺🦹‍♀️👩‍💻🧑🏻‍🌾🥣*

*borscht

p.s. show us yours","1454110839393374212","2021-10-29T15:40:14.000Z",FALSE
"Good morning☀️

🌾Wheat field with sheaves  

📍Ukraine, Europe
📸: Creative Travel Projects https://t.co/Txd8XZJk1S","1453937688126492672","2021-10-29T04:12:12.000Z",FALSE
"@disarmonia https://t.co/ruXsoR11F6","1453815960750727183","2021-10-28T20:08:30.000Z",FALSE
"📸: https://t.co/YXfXQM5kla","1453637749756600323","2021-10-28T08:20:21.000Z",FALSE
"8️⃣5️⃣ years ago on this day our renowned theatre director, actor &amp; screenwriter Roman Viktyuk was born in Lviv.

During his lifetime, Viktyuk staged more than 200 performances, many of them highly innovative, and contributed greatly to developing the global theatrical aesthetic 🎭 https://t.co/3dVPjxeANH","1453637574224977922","2021-10-28T08:19:39.000Z",FALSE
"📍The Carpathian Mountains

📸: Creative Travel Projects https://t.co/Qw09PDgBuC","1453377534054309892","2021-10-27T15:06:21.000Z",FALSE
"Genius Ukrainian composer Maksym Berezovsky was born OTD in 1745 in Hlukhiv, Sumy region.

He was one of the first foreigners to become an academician of the Philharmonic Academy of Bologna.

Berezovsky's name is minted on the marble plaque of the Academy next to Mozart’s name. https://t.co/J0DyVtFBSJ","1453353869388439552","2021-10-27T13:32:19.000Z",FALSE
"Ph: @uainterest","1452627252194299906","2021-10-25T13:25:00.000Z",FALSE
"Remarkable artist and pedagogue Karpo Trokhymenko was born #OTD in 1885 in Sushchany, Kyiv region.

He went down in art history as a master of genre, historical and landscape painting.

Trokhymenko nurtured a number of talented artists who still continue his artistic traditions. https://t.co/5S2QVXMWqH","1452626831601983500","2021-10-25T13:23:19.000Z",FALSE
"Ph 2: @YuzhnoyeSDO 
Ph 3: https://t.co/BOdRb144la","1452547369363513347","2021-10-25T08:07:34.000Z",FALSE
"1️⃣1️⃣0️⃣ years ago #OTD our prominent space rocket designer Mykhailo Yangel was born.

Yangel founded @YuzhnoyeSDO.

Situated in 🇺🇦Dnipro, it is one of the world’s most well-known designers of space technology, satellites &amp; rockets. The company honorably bears Yangel’s name. https://t.co/q676aYmNPb","1452546936033193986","2021-10-25T08:05:51.000Z",FALSE
"Great political leader of the Cossack state, hetman Pylyp Orlyk was born #OTD in 1672.

In 1710 he created Ukraine's first Constitution. One of the world’s earliest constitutions. The document is on display till mid-November in Kyiv’s St.Sophia.
Thanx @swedense for providing it☺️ https://t.co/CJfvod4i5V","1451203837348364302","2021-10-21T15:08:51.000Z",FALSE
"Remarkable composer, pedagogue &amp; music critic Yakiv Stepovy was born #OTD in 1883 in Kharkiv.

Stepovy is one of the founders of the national school of composition.

He created songs and romances to the verses of our poets Taras Shevchenko, Lesia Ukrainka, Maksym Rylsky &amp; others. https://t.co/LMkrtc0SIo","1450922015381143563","2021-10-20T20:28:59.000Z",FALSE
"1️⃣0️⃣0️⃣ years ago #OTD our renowned histologist, neuroscience theorist, encyclopedist and medical historian Yurii Kvitnytskyi-Ryzhov was born in Kyiv. https://t.co/8jXBk5gL03","1450902636660723713","2021-10-20T19:11:59.000Z",FALSE
"One of our most popular artists of the late 19th - early 20th century Serhii Vasylkivskyi was born #OTD in 1854 in Izum, Kharkiv region.

The artist left behind about 3500 works, mostly landscapes.

A painting of his family home stolen during WWII returned to Ukraine in 2019👇🏼 https://t.co/zVDrE1vFF0","1450523988510269444","2021-10-19T18:07:22.000Z",FALSE
"Renowned Ukrainian economist, public figure and philanthropist Bohdan Hawrylyshyn was born #OTD in 1926 in Koropets, Ternopil region. 

He founded the International Institute of Management and organized economic discussions in Davos, which grew into @wef.

Ph: Dmytro Larin (UP) https://t.co/Od6gugF51T","1450409595466305536","2021-10-19T10:32:49.000Z",FALSE
"Prominent Ukrainian geologist, environmentalist, poet and translator Volodymyr Riznychenko was born #OTD in 1870 in Valentiiv, Chernihiv region.

In 1923 he initiated the creation of the Kaniv Nature Reserve, crucial for protecting unique ecosystems.

Ph: https://t.co/pW9TXCESgQ https://t.co/fRBX4buzgd","1450119637161623563","2021-10-18T15:20:38.000Z",FALSE
"Welcome @Stromae’s new official music video “Santé” shot in Kyiv by a Ukrainian film service production company https://t.co/tUusnrzwRf 👏

🟡🔵 Ukraine remains among Europe’s top destinations for video production 🎥 https://t.co/J32nLhGEkK","1450056975866384386","2021-10-18T11:11:38.000Z",FALSE
"Ivan Drach would have turned 85 today. He was an outstanding Ukrainian poet, translator, playwright and a prominent fighter for Ukraine’s independence.

His literary heritage is full of constant search and innovation. In 1976 he was awarded the Taras Shevchenko National Prize. https://t.co/k9FU7LScxh","1449814596701859851","2021-10-17T19:08:30.000Z",FALSE
"According to chronicles, #OTD in 1️⃣1️⃣1️⃣3️⃣ the construction of the Golden-Domed St. Michael's Cathedral was completed.

Fully destroyed by bolsheviks in 1934-36.

Rebuilt in 1990s after Ukraine restored independence.

Today, it remains one of Kyiv’s mesmerizing landmarks. https://t.co/gdwjl60cuJ","1449768184681320450","2021-10-17T16:04:05.000Z",FALSE
"Our great human rights champion Petro Hryhorenko was born OTD in 1907.

Red Army general &amp; WWII hero, after the war he openly opposed Soviet totalitarianism. Stripped of his general stars, imprisoned, tortured by punitive psychiatry. Yet never stopped fighting for human rights. https://t.co/O9PW4Me4O5","1449357684491309064","2021-10-16T12:52:54.000Z",FALSE
"Poet and singer Dmytro Lutsenko was born 1️⃣0️⃣0️⃣ years ago on this day in Poltava region.

His heritage includes more than 10 poetry collections. 

Dmytro Lutsenko is the author of Ukraine’s capital anthem, ""Kyiv My Town"". 🎧 https://t.co/VtV4o5MWTQ

#ProminentUkrainians https://t.co/jNd68tL532","1449066751434661888","2021-10-15T17:36:50.000Z",FALSE
"1️⃣0️⃣0️⃣ years ago #OTD our legendary military pilot, WWII hero Vasyl Senko was born in Semenivka, Chernihiv region.

During WWII he held 402 successful combat missions deep behind enemy lines.

The only navigator who was twice awarded the ‘Hero of the USSR’🎖

#ProminentUkrainians https://t.co/57wqFlohf1","1448917645689081864","2021-10-15T07:44:20.000Z",FALSE
"This nation is defended by brave Ukrainian men and women. October 14th is the day to thank them for their service. Glory to the heroes! https://t.co/PNd9z4DK8X","1448704481407942656","2021-10-14T17:37:18.000Z",FALSE
"- Players, open the case and check the contents

- @Russia: https://t.co/evRjUniwDJ","1447916847731515411","2021-10-12T13:27:32.000Z",FALSE
"taking refugees from @Facebook @instagram and @WhatsApp

welcome to @Ukraine","1445089472811577351","2021-10-04T18:12:33.000Z",FALSE
"Our ⚽️ legend Andriy Shevchenko @jksheva7 turns 45 today! Happy birthday, dear Sheva! https://t.co/Z7Iv4IV53j","1443313207578349579","2021-09-29T20:34:18.000Z",FALSE
"On #WorldTourismDay, 
TOP-5 reasons to #VisitUkraineNOW:

1️⃣Amazing events🎷 
2️⃣Stunning natural wonders🏔
3️⃣OMG food &amp; wine🥂
4️⃣ADVENTURES!🦄
5️⃣SPA &amp; wellness centers🧘‍♀️

Planning a visit?
✈️ Check: https://t.co/LOmhG91jgG

Just lookin 👀📸?
See here: https://t.co/9zGvqhzhj5 https://t.co/xi5a5eaVGM","1442538825016827910","2021-09-27T17:17:11.000Z",FALSE
"https://t.co/Zhzkk4GOtx https://t.co/HGdLmNJDyc","1442212645310844932","2021-09-26T19:41:04.000Z",FALSE
"🥊🏆 WHAT A VICTORY!

Ukrainian Cossack 
OLEKSANDR USYK

defeats Anthony Joshua 
and becomes the new

WBA, WBO, IBF 
HEAVYWEIGHT CHAMPION!!

Congratulations, @usykaa 
YOU ARE THE BEST 💛💙 https://t.co/wOYR9hTEvl","1441890253875253253","2021-09-25T22:20:00.000Z",FALSE
"Prominent Ukrainian mathematician, mechanician and physicist Mykhailo Ostrogradsky was born 220 years ago OTD in Pashenivka, Poltava region. His work and discoveries in multiple mathematical fields have left a significant mark on the 19th century mathematics and other sciences. https://t.co/utdK9ILrMv","1441285626075103251","2021-09-24T06:17:25.000Z",FALSE
"🏔Maniava Waterfall 

📍Ivano-Frankivsk region
ph: Tania Troyan / https://t.co/bmVTkNHDwU https://t.co/PEhfBAz8HV","1441087191245996046","2021-09-23T17:08:55.000Z",FALSE
"One of the brightest opera stars of the first half of the 20th century, genius Ukrainian soprano Solomiya Krushelnytska was born on this day in 1872 in Biliavyntsi, Ternopil region.   She performed at the world’s most prestigious venues, earning worldwide recognition and fame. https://t.co/wRlAIUPEB5","1440934041671274511","2021-09-23T07:00:21.000Z",FALSE
"@KamepinUa @MariyaMuzychuk our secret sponsor 🤫","1440379139412742155","2021-09-21T18:15:22.000Z",FALSE
"Happy birthday to our wonderful Ukrainian chess grandmaster Mariya Muzychuk, Women's World Chess Champion from April 2015 to March 2016 🏆 ♟ https://t.co/mnbMtcJvzD","1440377254006046727","2021-09-21T18:07:52.000Z",FALSE
"Member of the Nazi Resistance Movement, Hero of Ukraine Tetyana Markus was born OTD 100 years ago.

Killed dozens of Nazi officers in occupied Kyiv by a grenade-bouquet (!), poisoning food, shooting.

Caught by Gestapo in 1942, tortured for 5 months and shot, but betrayed no one. https://t.co/OF5xHvKHxM","1440201660706410514","2021-09-21T06:30:08.000Z",FALSE
"🏡Hunter’s House

📍Zbrui, Lviv region
  ph: Anna Paliukh / https://t.co/bmVTkNq2Fm https://t.co/wFAoxWvOK3","1439982923634167816","2021-09-20T16:00:57.000Z",FALSE
"@alexlitreev довічну підписку цьому юзеру

штамп
печатка","1439681801107165185","2021-09-19T20:04:24.000Z",FALSE
"@alexlitreev чий Крим?","1439678830172639237","2021-09-19T19:52:35.000Z",FALSE
"@alexlitreev даємо довічне цифрове громадянство у підписниках @Ukraine, але спершу треба відповісти на одне запитання","1439677708666015744","2021-09-19T19:48:08.000Z",FALSE
"@AMilanovsch https://t.co/G4szgA1vQC","1439188133204172801","2021-09-18T11:22:44.000Z",FALSE
"https://t.co/TgMPlWvBfN","1439179366190272514","2021-09-18T10:47:54.000Z",FALSE
"תודה רבה חברים!
thanx, friends 👋 https://t.co/mvZqZ6PLPI","1430151297920012306","2021-08-24T12:53:35.000Z",FALSE
"Turning 30 today 💛💙

Happy Independence Day to all Ukrainians across the globe!

To freedom🥂

            Многая літа!

                       Glory to Ukraine!","1430149999971782683","2021-08-24T12:48:25.000Z",FALSE
"@HoFTeR_ @JeffBezos @blueorigin Or BorschtOrigin ☺️","1417537605198131203","2021-07-20T17:31:16.000Z",FALSE
"That was the reason @JeffBezos and the @blueorigin crew took a flight today, right? 😋 https://t.co/av23BufXwx","1417535404337680384","2021-07-20T17:22:31.000Z",FALSE
"🌿🌿🌿Get to know more about Kupala Night and how Ukrainians celebrate it 👇 https://t.co/XUtHdhW7yk","1412414452251643917","2021-07-06T14:13:41.000Z",FALSE
"🕺we’ve got a feeling that tonight's gonna be…
a magic night in Ukraine🔥🌿

Kupala Night is an ancient Slavic holiday celebrating summer, sun &amp; the joy of life.

Flower wreaths, jumping over bonfires &amp; fortune-telling included.

📸: katatonia82 fotos123 Kalinovsky/depositphotos https://t.co/nRRb9AET8x","1412409287683489793","2021-07-06T13:53:10.000Z",FALSE
"🇺🇦🇺🇦🇺🇦
            simply the best 
            !!!!!!!!!!!!!!!!!!!!!!!

Ukraine                    Sweden 
  ⚽️⚽️                          ⚽️","1409988674826256398","2021-06-29T21:34:31.000Z",FALSE
